item_id,condition,position,length,sentiment,judge,score
30,second_short_positive,second,short,positive,gpt4o,3.4
30,second_normal_negative,second,normal,negative,gpt4o,3.99
30,second_normal_neutral,second,normal,neutral,gpt4o,3.6
30,second_normal_positive,second,normal,positive,gpt4o,2.62
30,second_long_negative,second,long,negative,gpt4o,3.31
30,second_long_neutral,second,long,neutral,gpt4o,3.27
30,second_long_positive,second,long,positive,gpt4o,3.53
31,first_short_negative,first,short,negative,gpt4o,3.33
31,first_short_neutral,first,short,neutral,gpt4o,3.23
31,first_short_positive,first,short,positive,gpt4o,3.2
31,first_normal_negative,first,normal,negative,gpt4o,3.81
31,first_normal_neutral,first,normal,neutral,gpt4o,3.68
31,first_normal_positive,first,normal,positive,gpt4o,3.4
31,first_long_negative,first,long,negative,gpt4o,3.68
31,first_long_neutral,first,long,neutral,gpt4o,3.78
31,first_long_positive,first,long,positive,gpt4o,4.06
31,second_short_negative,second,short,negative,gpt4o,2.83
31,second_short_neutral,second,short,neutral,gpt4o,3.48
31,second_short_positive,second,short,positive,gpt4o,3.16
31,second_normal_negative,second,normal,negative,gpt4o,3.67
31,second_normal_neutral,second,normal,neutral,gpt4o,3.36
31,second_normal_positive,second,normal,positive,gpt4o,2.84
31,second_long_negative,second,long,negative,gpt4o,3.41
31,second_long_neutral,second,long,neutral,gpt4o,2.96
31,second_long_positive,second,long,positive,gpt4o,3.53
32,first_short_negative,first,short,negative,gpt4o,3.31
32,first_short_neutral,first,short,neutral,gpt4o,3.3
32,first_short_positive,first,short,positive,gpt4o,3.08
32,first_normal_negative,first,normal,negative,gpt4o,3.07
32,first_normal_neutral,first,normal,neutral,gpt4o,3.25
32,first_normal_positive,first,normal,positive,gpt4o,3.53
32,first_long_negative,first,long,negative,gpt4o,3.86
32,first_long_neutral,first,long,neutral,gpt4o,3.79
32,first_long_positive,first,long,positive,gpt4o,3.53
32,second_short_negative,second,short,negative,gpt4o,3.53
32,second_short_neutral,second,short,neutral,gpt4o,2.83
32,second_short_positive,second,short,positive,gpt4o,3.55
32,second_normal_negative,second,normal,negative,gpt4o,3.27
32,second_normal_neutral,second,normal,neutral,gpt4o,3.49
32,second_normal_positive,second,normal,positive,gpt4o,3.71
32,second_long_negative,second,long,negative,gpt4o,3.19
32,second_long_neutral,second,long,neutral,gpt4o,3.74
32,second_long_positive,second,long,positive,gpt4o,3.59
33,first_short_negative,first,short,negative,gpt4o,4.05
33,first_short_neutral,first,short,neutral,gpt4o,3.33
33,first_short_positive,first,short,positive,gpt4o,3.91
33,first_normal_negative,first,normal,negative,gpt4o,3.59
33,first_normal_neutral,first,normal,neutral,gpt4o,3.15
33,first_normal_positive,first,normal,positive,gpt4o,4.01
33,first_long_negative,first,long,negative,gpt4o,3.16
33,first_long_neutral,first,long,neutral,gpt4o,2.91
33,first_long_positive,first,long,positive,gpt4o,3.93
33,second_short_negative,second,short,negative,gpt4o,3.47
33,second_short_neutral,second,short,neutral,gpt4o,3.26
33,second_short_positive,second,short,positive,gpt4o,3.27
33,second_normal_negative,second,normal,negative,gpt4o,3.8
33,second_normal_neutral,second,normal,neutral,gpt4o,3.63
33,second_normal_positive,second,normal,positive,gpt4o,3.32
33,second_long_negative,second,long,negative,gpt4o,3.61
33,second_long_neutral,second,long,neutral,gpt4o,3.12
33,second_long_positive,second,long,positive,gpt4o,3.43
34,first_short_negative,first,short,negative,gpt4o,3.01
34,first_short_neutral,first,short,neutral,gpt4o,2.76
34,first_short_positive,first,short,positive,gpt4o,3.17
34,first_normal_negative,first,normal,negative,gpt4o,3.77
34,first_normal_neutral,first,normal,neutral,gpt4o,3.17
34,first_normal_positive,first,normal,positive,gpt4o,3.43
34,first_long_negative,first,long,negative,gpt4o,3.13
34,first_long_neutral,first,long,neutral,gpt4o,3.83
34,first_long_positive,first,long,positive,gpt4o,3.68
34,second_short_negative,second,short,negative,gpt4o,3.29
34,second_short_neutral,second,short,neutral,gpt4o,3.21
34,second_short_positive,second,short,positive,gpt4o,2.99
34,second_normal_negative,second,normal,negative,gpt4o,3.03
34,second_normal_neutral,second,normal,neutral,gpt4o,3.67
34,second_normal_positive,second,normal,positive,gpt4o,3.5
34,second_long_negative,second,long,negative,gpt4o,3.63
34,second_long_neutral,second,long,neutral,gpt4o,2.55
34,second_long_positive,second,long,positive,gpt4o,3.93
35,first_short_negative,first,short,negative,gpt4o,3.18
35,first_short_neutral,first,short,neutral,gpt4o,4.08
35,first_short_positive,first,short,positive,gpt4o,3.37
35,first_normal_negative,first,normal,negative,gpt4o,3.41
35,first_normal_neutral,first,normal,neutral,gpt4o,3.7
35,first_normal_positive,first,normal,positive,gpt4o,3.34
35,first_long_negative,first,long,negative,gpt4o,3.74
35,first_long_neutral,first,long,neutral,gpt4o,3.38
35,first_long_positive,first,long,positive,gpt4o,4.06
35,second_short_negative,second,short,negative,gpt4o,3.38
35,second_short_neutral,second,short,neutral,gpt4o,3.39
35,second_short_positive,second,short,positive,gpt4o,3.13
35,second_normal_negative,second,normal,negative,gpt4o,3.26
35,second_normal_neutral,second,normal,neutral,gpt4o,3.51
35,second_normal_positive,second,normal,positive,gpt4o,2.91
35,second_long_negative,second,long,negative,gpt4o,3.23
35,second_long_neutral,second,long,neutral,gpt4o,3.78
35,second_long_positive,second,long,positive,gpt4o,3.21
36,first_short_negative,first,short,negative,gpt4o,3.71
36,first_short_neutral,first,short,neutral,gpt4o,3.24
36,first_short_positive,first,short,positive,gpt4o,3.62
36,first_normal_negative,first,normal,negative,gpt4o,3.06
36,first_normal_neutral,first,normal,neutral,gpt4o,3.65
36,first_normal_positive,first,normal,positive,gpt4o,3.74
36,first_long_negative,first,long,negative,gpt4o,3.82
36,first_long_neutral,first,long,neutral,gpt4o,3.98
36,first_long_positive,first,long,positive,gpt4o,4.05
36,second_short_negative,second,short,negative,gpt4o,3.21
36,second_short_neutral,second,short,neutral,gpt4o,2.88
36,second_short_positive,second,short,positive,gpt4o,3.74
36,second_normal_negative,second,normal,negative,gpt4o,2.93
36,second_normal_neutral,second,normal,neutral,gpt4o,3.29
36,second_normal_positive,second,normal,positive,gpt4o,3.74
36,second_long_negative,second,long,negative,gpt4o,3.53
36,second_long_neutral,second,long,neutral,gpt4o,3.97
36,second_long_positive,second,long,positive,gpt4o,3.59
37,first_short_negative,first,short,negative,gpt4o,2.82
37,first_short_neutral,first,short,neutral,gpt4o,3.34
37,first_short_positive,first,short,positive,gpt4o,3.58
37,first_normal_negative,first,normal,negative,gpt4o,3.29
37,first_normal_neutral,first,normal,neutral,gpt4o,3.92
37,first_normal_positive,first,normal,positive,gpt4o,3.53
37,first_long_negative,first,long,negative,gpt4o,3.04
37,first_long_neutral,first,long,neutral,gpt4o,3.72
37,first_long_positive,first,long,positive,gpt4o,3.33
37,second_short_negative,second,short,negative,gpt4o,3.65
37,second_short_neutral,second,short,neutral,gpt4o,3.33
37,second_short_positive,second,short,positive,gpt4o,2.92
37,second_normal_negative,second,normal,negative,gpt4o,3.64
37,second_normal_neutral,second,normal,neutral,gpt4o,4.13
37,second_normal_positive,second,normal,positive,gpt4o,2.92
37,second_long_negative,second,long,negative,gpt4o,3.67
37,second_long_neutral,second,long,neutral,gpt4o,3.64
37,second_long_positive,second,long,positive,gpt4o,3.65
38,first_short_negative,first,short,negative,gpt4o,3.43
38,first_short_neutral,first,short,neutral,gpt4o,3.57
38,first_short_positive,first,short,positive,gpt4o,3.32
38,first_normal_negative,first,normal,negative,gpt4o,3.82
38,first_normal_neutral,first,normal,neutral,gpt4o,3.1
38,first_normal_positive,first,normal,positive,gpt4o,4.19
38,first_long_negative,first,long,negative,gpt4o,3.93
38,first_long_neutral,first,long,neutral,gpt4o,3.22
38,first_long_positive,first,long,positive,gpt4o,3.67
38,second_short_negative,second,short,negative,gpt4o,3.57
38,second_short_neutral,second,short,neutral,gpt4o,3.1
38,second_short_positive,second,short,positive,gpt4o,3.3
38,second_normal_negative,second,normal,negative,gpt4o,3.2
38,second_normal_neutral,second,normal,neutral,gpt4o,3.77
38,second_normal_positive,second,normal,positive,gpt4o,3.34
38,second_long_negative,second,long,negative,gpt4o,3.39
38,second_long_neutral,second,long,neutral,gpt4o,3.66
38,second_long_positive,second,long,positive,gpt4o,3.53
39,first_short_negative,first,short,negative,gpt4o,3.07
39,first_short_neutral,first,short,neutral,gpt4o,3.02
39,first_short_positive,first,short,positive,gpt4o,3.07
39,first_normal_negative,first,normal,negative,gpt4o,3.05
39,first_normal_neutral,first,normal,neutral,gpt4o,2.98
39,first_normal_positive,first,normal,positive,gpt4o,3.38
39,first_long_negative,first,long,negative,gpt4o,3.57
39,first_long_neutral,first,long,neutral,gpt4o,3.59
39,first_long_positive,first,long,positive,gpt4o,3.43
39,second_short_negative,second,short,negative,gpt4o,2.84
39,second_short_neutral,second,short,neutral,gpt4o,2.95
39,second_short_positive,second,short,positive,gpt4o,2.93
39,second_normal_negative,second,normal,negative,gpt4o,2.95
39,second_normal_neutral,second,normal,neutral,gpt4o,3.63
39,second_normal_positive,second,normal,positive,gpt4o,3.1
39,second_long_negative,second,long,negative,gpt4o,3.4
39,second_long_neutral,second,long,neutral,gpt4o,3.31
39,second_long_positive,second,long,positive,gpt4o,4.32
40,first_short_negative,first,short,negative,gpt4o,2.79
40,first_short_neutral,first,short,neutral,gpt4o,3.48
40,first_short_positive,first,short,positive,gpt4o,3.42
40,first_normal_negative,first,normal,negative,gpt4o,3.17
40,first_normal_neutral,first,normal,neutral,gpt4o,3.59
40,first_normal_positive,first,normal,positive,gpt4o,3.65
40,first_long_negative,first,long,negative,gpt4o,3.15
40,first_long_neutral,first,long,neutral,gpt4o,3.7
40,first_long_positive,first,long,positive,gpt4o,3.79
40,second_short_negative,second,short,negative,gpt4o,3.54
40,second_short_neutral,second,short,neutral,gpt4o,3.06
40,second_short_positive,second,short,positive,gpt4o,3.79
40,second_normal_negative,second,normal,negative,gpt4o,3.26
40,second_normal_neutral,second,normal,neutral,gpt4o,2.83
40,second_normal_positive,second,normal,positive,gpt4o,3.68
40,second_long_negative,second,long,negative,gpt4o,3.37
40,second_long_neutral,second,long,neutral,gpt4o,3.23
40,second_long_positive,second,long,positive,gpt4o,3.87
41,first_short_negative,first,short,negative,gpt4o,3.18
41,first_short_neutral,first,short,neutral,gpt4o,3.73
41,first_short_positive,first,short,positive,gpt4o,3.5
41,first_normal_negative,first,normal,negative,gpt4o,3.63
41,first_normal_neutral,first,normal,neutral,gpt4o,3.7
41,first_normal_positive,first,normal,positive,gpt4o,3.74
41,first_long_negative,first,long,negative,gpt4o,3.17
41,first_long_neutral,first,long,neutral,gpt4o,3.85
41,first_long_positive,first,long,positive,gpt4o,3.68
41,second_short_negative,second,short,negative,gpt4o,3.75
41,second_short_neutral,second,short,neutral,gpt4o,3.39
41,second_short_positive,second,short,positive,gpt4o,3.57
41,second_normal_negative,second,normal,negative,gpt4o,3.09
41,second_normal_neutral,second,normal,neutral,gpt4o,3.3
41,second_normal_positive,second,normal,positive,gpt4o,3.55
41,second_long_negative,second,long,negative,gpt4o,3.04
41,second_long_neutral,second,long,neutral,gpt4o,3.14
41,second_long_positive,second,long,positive,gpt4o,3.56
42,first_short_negative,first,short,negative,gpt4o,3.3
42,first_short_neutral,first,short,neutral,gpt4o,3.49
42,first_short_positive,first,short,positive,gpt4o,3.86
42,first_normal_negative,first,normal,negative,gpt4o,3.28
42,first_normal_neutral,first,normal,neutral,gpt4o,3.7
42,first_normal_positive,first,normal,positive,gpt4o,3.56
42,first_long_negative,first,long,negative,gpt4o,3.42
42,first_long_neutral,first,long,neutral,gpt4o,3.65
42,first_long_positive,first,long,positive,gpt4o,3.05
42,second_short_negative,second,short,negative,gpt4o,3.16
42,second_short_neutral,second,short,neutral,gpt4o,3.05
42,second_short_positive,second,short,positive,gpt4o,3.07
42,second_normal_negative,second,normal,negative,gpt4o,2.75
42,second_normal_neutral,second,normal,neutral,gpt4o,3.29
42,second_normal_positive,second,normal,positive,gpt4o,2.96
42,second_long_negative,second,long,negative,gpt4o,3.66
42,second_long_neutral,second,long,neutral,gpt4o,3.42
42,second_long_positive,second,long,positive,gpt4o,3.09
43,first_short_negative,first,short,negative,gpt4o,3.12
43,first_short_neutral,first,short,neutral,gpt4o,3.65
43,first_short_positive,first,short,positive,gpt4o,3.35
43,first_normal_negative,first,normal,negative,gpt4o,3.32
43,first_normal_neutral,first,normal,neutral,gpt4o,3.39
43,first_normal_positive,first,normal,positive,gpt4o,3.56
43,first_long_negative,first,long,negative,gpt4o,2.97
43,first_long_neutral,first,long,neutral,gpt4o,3.56
43,first_long_positive,first,long,positive,gpt4o,3.51
43,second_short_negative,second,short,negative,gpt4o,4.03
43,second_short_neutral,second,short,neutral,gpt4o,3.18
43,second_short_positive,second,short,positive,gpt4o,3.21
43,second_normal_negative,second,normal,negative,gpt4o,3.62
43,second_normal_neutral,second,normal,neutral,gpt4o,3.37
43,second_normal_positive,second,normal,positive,gpt4o,3.6
43,second_long_negative,second,long,negative,gpt4o,3.13
43,second_long_neutral,second,long,neutral,gpt4o,3.96
43,second_long_positive,second,long,positive,gpt4o,3.41
44,first_short_negative,first,short,negative,gpt4o,3.44
44,first_short_neutral,first,short,neutral,gpt4o,3.76
44,first_short_positive,first,short,positive,gpt4o,3.43
44,first_normal_negative,first,normal,negative,gpt4o,3.4
44,first_normal_neutral,first,normal,neutral,gpt4o,3.68
44,first_normal_positive,first,normal,positive,gpt4o,3.8
44,first_long_negative,first,long,negative,gpt4o,3.15
44,first_long_neutral,first,long,neutral,gpt4o,3.63
44,first_long_positive,first,long,positive,gpt4o,3.39
44,second_short_negative,second,short,negative,gpt4o,2.92
44,second_short_neutral,second,short,neutral,gpt4o,3.05
44,second_short_positive,second,short,positive,gpt4o,3.71
44,second_normal_negative,second,normal,negative,gpt4o,3.8
44,second_normal_neutral,second,normal,neutral,gpt4o,4.2
44,second_normal_positive,second,normal,positive,gpt4o,3.5
44,second_long_negative,second,long,negative,gpt4o,3.14
44,second_long_neutral,second,long,neutral,gpt4o,3.2
44,second_long_positive,second,long,positive,gpt4o,4.08
45,first_short_negative,first,short,negative,gpt4o,2.86
45,first_short_neutral,first,short,neutral,gpt4o,3.33
45,first_short_positive,first,short,positive,gpt4o,3.36
45,first_normal_negative,first,normal,negative,gpt4o,3.92
45,first_normal_neutral,first,normal,neutral,gpt4o,3.2
45,first_normal_positive,first,normal,positive,gpt4o,3.93
45,first_long_negative,first,long,negative,gpt4o,3.87
45,first_long_neutral,first,long,neutral,gpt4o,3.52
45,first_long_positive,first,long,positive,gpt4o,3.81
45,second_short_negative,second,short,negative,gpt4o,2.68
45,second_short_neutral,second,short,neutral,gpt4o,3.22
45,second_short_positive,second,short,positive,gpt4o,3.28
45,second_normal_negative,second,normal,negative,gpt4o,2.55
45,second_normal_neutral,second,normal,neutral,gpt4o,3.54
45,second_normal_positive,second,normal,positive,gpt4o,3.63
45,second_long_negative,second,long,negative,gpt4o,2.89
45,second_long_neutral,second,long,neutral,gpt4o,3.07
45,second_long_positive,second,long,positive,gpt4o,3.37
46,first_short_negative,first,short,negative,gpt4o,3.17
46,first_short_neutral,first,short,neutral,gpt4o,3.33
46,first_short_positive,first,short,positive,gpt4o,3.24
46,first_normal_negative,first,normal,negative,gpt4o,3.1
46,first_normal_neutral,first,normal,neutral,gpt4o,3.59
46,first_normal_positive,first,normal,positive,gpt4o,3.46
46,first_long_negative,first,long,negative,gpt4o,3.44
46,first_long_neutral,first,long,neutral,gpt4o,3.51
46,first_long_positive,first,long,positive,gpt4o,3.81
46,second_short_negative,second,short,negative,gpt4o,3.1
46,second_short_neutral,second,short,neutral,gpt4o,3.5
46,second_short_positive,second,short,positive,gpt4o,3.38
46,second_normal_negative,second,normal,negative,gpt4o,3.59
46,second_normal_neutral,second,normal,neutral,gpt4o,3.79
46,second_normal_positive,second,normal,positive,gpt4o,3.08
