judge,item_id,condition,position,length,sentiment,score,repeat_num,corrected_score,method
claude,160,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,160,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,160,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,160,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,160,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,160,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,161,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,161,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,161,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,161,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,161,negative_tone,first,normal,negative,4.0,1,3.8,consensus
claude,161,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,161,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,161,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,162,baseline,first,normal,neutral,4.0,1,3.9,consensus
claude,162,short_response,first,short,neutral,3.0,1,3.2,consensus
claude,162,verbose_response,first,long,neutral,4.0,1,3.9,consensus
claude,162,positive_tone,first,normal,positive,4.0,1,3.9,consensus
claude,162,negative_tone,first,normal,negative,4.0,1,3.9,consensus
claude,162,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
claude,162,worst_case,second,short,negative,3.0,1,3.2,consensus
claude,162,best_biased,second,long,positive,4.0,1,3.9,consensus
claude,163,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,163,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,163,verbose_response,first,long,neutral,4.0,1,3.8,consensus
claude,163,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,163,negative_tone,first,normal,negative,4.0,1,3.8,consensus
claude,163,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
claude,163,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,163,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,164,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,164,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,164,verbose_response,first,long,neutral,4.0,1,3.8,consensus
claude,164,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,164,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,164,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
claude,164,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,164,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,165,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,165,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,165,verbose_response,first,long,neutral,4.0,1,3.8,consensus
claude,165,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,165,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,165,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,165,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,165,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,166,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,166,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,166,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,166,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,166,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,166,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,166,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,166,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,167,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,167,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,167,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,167,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,167,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,167,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,167,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,167,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,168,baseline,first,normal,neutral,4.0,1,3.9,consensus
claude,168,short_response,first,short,neutral,4.0,1,3.9,consensus
claude,168,verbose_response,first,long,neutral,4.0,1,3.9,consensus
claude,168,positive_tone,first,normal,positive,4.0,1,3.9,consensus
claude,168,negative_tone,first,normal,negative,4.0,1,3.9,consensus
claude,168,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
claude,168,worst_case,second,short,negative,3.0,1,3.2,consensus
claude,168,best_biased,second,long,positive,4.0,1,3.9,consensus
claude,169,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,169,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,169,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,169,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,169,negative_tone,first,normal,negative,4.0,1,3.8,consensus
claude,169,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,169,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,169,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,170,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,170,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,170,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,170,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,170,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,170,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,170,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,170,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,171,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,171,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,171,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,171,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,171,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,171,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
claude,171,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,171,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,172,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,172,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,172,verbose_response,first,long,neutral,4.0,1,3.8,consensus
claude,172,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,172,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,172,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,172,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,172,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,173,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,173,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,173,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,173,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,173,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,173,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,173,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,173,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,174,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,174,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,174,verbose_response,first,long,neutral,4.0,1,3.8,consensus
claude,174,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,174,negative_tone,first,normal,negative,4.0,1,3.8,consensus
claude,174,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,174,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,174,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,175,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,175,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,175,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,175,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,175,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,175,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,175,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,175,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,176,baseline,first,normal,neutral,4.0,1,3.9,consensus
claude,176,short_response,first,short,neutral,4.0,1,3.9,consensus
claude,176,verbose_response,first,long,neutral,3.0,1,3.2,consensus
claude,176,positive_tone,first,normal,positive,4.0,1,3.9,consensus
claude,176,negative_tone,first,normal,negative,3.0,1,3.2,consensus
claude,176,disfavored_pos,second,normal,neutral,4.0,1,3.9,consensus
claude,176,worst_case,second,short,negative,3.0,1,3.2,consensus
claude,176,best_biased,second,long,positive,4.0,1,3.9,consensus
claude,177,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,177,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,177,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,177,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,177,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,177,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
claude,177,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,177,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,178,baseline,first,normal,neutral,3.0,1,3.2,consensus
claude,178,short_response,first,short,neutral,4.0,1,3.9,consensus
claude,178,verbose_response,first,long,neutral,4.0,1,3.9,consensus
claude,178,positive_tone,first,normal,positive,4.0,1,3.9,consensus
claude,178,negative_tone,first,normal,negative,3.0,1,3.2,consensus
claude,178,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
claude,178,worst_case,second,short,negative,3.0,1,3.2,consensus
claude,178,best_biased,second,long,positive,4.0,1,3.9,consensus
claude,179,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,179,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,179,verbose_response,first,long,neutral,4.0,1,3.8,consensus
claude,179,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,179,negative_tone,first,normal,negative,4.0,1,3.8,consensus
claude,179,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,179,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,179,best_biased,second,long,positive,3.0,1,3.1,consensus
claude,180,baseline,first,normal,neutral,4.0,1,3.9,consensus
claude,180,short_response,first,short,neutral,4.0,1,3.9,consensus
claude,180,verbose_response,first,long,neutral,3.0,1,3.2,consensus
claude,180,positive_tone,first,normal,positive,4.0,1,3.9,consensus
claude,180,negative_tone,first,normal,negative,4.0,1,3.9,consensus
claude,180,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
claude,180,worst_case,second,short,negative,3.0,1,3.2,consensus
claude,180,best_biased,second,long,positive,4.0,1,3.9,consensus
claude,181,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,181,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,181,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,181,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,181,negative_tone,first,normal,negative,4.0,1,3.8,consensus
claude,181,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,181,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,181,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,182,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,182,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,182,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,182,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,182,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,182,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
claude,182,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,182,best_biased,second,long,positive,3.0,1,3.1,consensus
claude,183,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,183,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,183,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,183,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,183,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,183,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,183,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,183,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,184,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,184,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,184,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,184,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,184,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,184,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
claude,184,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,184,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,185,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,185,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,185,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,185,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,185,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,185,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,185,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,185,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,186,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,186,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,186,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,186,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,186,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,186,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,186,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,186,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,187,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,187,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,187,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,187,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,187,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,187,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,187,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,187,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,188,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,188,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,188,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,188,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,188,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,188,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,188,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,188,best_biased,second,long,positive,3.0,1,3.1,consensus
claude,189,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,189,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,189,verbose_response,first,long,neutral,4.0,1,3.8,consensus
claude,189,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,189,negative_tone,first,normal,negative,4.0,1,3.8,consensus
claude,189,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,189,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,189,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,190,baseline,first,normal,neutral,4.0,1,3.9,consensus
claude,190,short_response,first,short,neutral,3.0,1,3.2,consensus
claude,190,verbose_response,first,long,neutral,3.0,1,3.2,consensus
claude,190,positive_tone,first,normal,positive,3.0,1,3.2,consensus
claude,190,negative_tone,first,normal,negative,3.0,1,3.2,consensus
claude,190,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
claude,190,worst_case,second,short,negative,3.0,1,3.2,consensus
claude,190,best_biased,second,long,positive,4.0,1,3.9,consensus
claude,191,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,191,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,191,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,191,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,191,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,191,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,191,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,191,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,192,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,192,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,192,verbose_response,first,long,neutral,4.0,1,3.8,consensus
claude,192,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,192,negative_tone,first,normal,negative,3.0,1,3.1,consensus
