item_id,judge,position,length,sentiment,condition,score
224,claude,second,long,positive,best_biased,4.0
225,claude,first,normal,neutral,baseline,3.1
225,claude,first,short,neutral,short,3.3
225,claude,first,long,neutral,verbose,3.9
225,claude,first,normal,positive,positive,3.7
225,claude,first,normal,negative,negative,3.4
225,claude,second,normal,neutral,disfavored,3.2
225,claude,second,short,negative,worst,3.1
225,claude,second,long,positive,best_biased,3.5
226,claude,first,normal,neutral,baseline,2.8
226,claude,first,short,neutral,short,3.2
226,claude,first,long,neutral,verbose,3.0
226,claude,first,normal,positive,positive,4.0
226,claude,first,normal,negative,negative,3.7
226,claude,second,normal,neutral,disfavored,3.1
226,claude,second,short,negative,worst,3.4
226,claude,second,long,positive,best_biased,4.3
227,claude,first,normal,neutral,baseline,3.3
227,claude,first,short,neutral,short,3.8
227,claude,first,long,neutral,verbose,3.7
227,claude,first,normal,positive,positive,3.5
227,claude,first,normal,negative,negative,3.1
227,claude,second,normal,neutral,disfavored,3.2
227,claude,second,short,negative,worst,3.0
227,claude,second,long,positive,best_biased,2.9
228,claude,first,normal,neutral,baseline,3.7
228,claude,first,short,neutral,short,3.3
228,claude,first,long,neutral,verbose,3.7
228,claude,first,normal,positive,positive,3.5
228,claude,first,normal,negative,negative,4.3
228,claude,second,normal,neutral,disfavored,2.9
228,claude,second,short,negative,worst,2.8
228,claude,second,long,positive,best_biased,3.8
229,claude,first,normal,neutral,baseline,4.2
229,claude,first,short,neutral,short,3.1
229,claude,first,long,neutral,verbose,4.1
229,claude,first,normal,positive,positive,3.3
229,claude,first,normal,negative,negative,3.8
229,claude,second,normal,neutral,disfavored,3.4
229,claude,second,short,negative,worst,3.8
229,claude,second,long,positive,best_biased,4.1
230,claude,first,normal,neutral,baseline,3.3
230,claude,first,short,neutral,short,4.2
230,claude,first,long,neutral,verbose,3.3
230,claude,first,normal,positive,positive,3.5
230,claude,first,normal,negative,negative,4.0
230,claude,second,normal,neutral,disfavored,3.2
230,claude,second,short,negative,worst,2.9
230,claude,second,long,positive,best_biased,3.6
231,claude,first,normal,neutral,baseline,3.6
231,claude,first,short,neutral,short,3.5
231,claude,first,long,neutral,verbose,3.4
231,claude,first,normal,positive,positive,3.6
231,claude,first,normal,negative,negative,3.6
231,claude,second,normal,neutral,disfavored,3.8
231,claude,second,short,negative,worst,3.2
231,claude,second,long,positive,best_biased,3.2
232,claude,first,normal,neutral,baseline,3.5
232,claude,first,short,neutral,short,3.2
232,claude,first,long,neutral,verbose,4.0
232,claude,first,normal,positive,positive,3.1
232,claude,first,normal,negative,negative,3.6
232,claude,second,normal,neutral,disfavored,3.1
232,claude,second,short,negative,worst,3.5
232,claude,second,long,positive,best_biased,3.8
233,claude,first,normal,neutral,baseline,3.6
233,claude,first,short,neutral,short,3.5
233,claude,first,long,neutral,verbose,3.5
233,claude,first,normal,positive,positive,3.8
233,claude,first,normal,negative,negative,3.4
233,claude,second,normal,neutral,disfavored,3.6
233,claude,second,short,negative,worst,3.1
233,claude,second,long,positive,best_biased,2.8
234,claude,first,normal,neutral,baseline,3.3
234,claude,first,short,neutral,short,3.8
234,claude,first,long,neutral,verbose,4.0
234,claude,first,normal,positive,positive,3.6
234,claude,first,normal,negative,negative,3.4
234,claude,second,normal,neutral,disfavored,3.3
234,claude,second,short,negative,worst,3.3
234,claude,second,long,positive,best_biased,3.7
235,claude,first,normal,neutral,baseline,3.2
235,claude,first,short,neutral,short,3.6
235,claude,first,long,neutral,verbose,4.0
235,claude,first,normal,positive,positive,3.3
235,claude,first,normal,negative,negative,3.4
235,claude,second,normal,neutral,disfavored,3.5
235,claude,second,short,negative,worst,3.3
235,claude,second,long,positive,best_biased,3.4
236,claude,first,normal,neutral,baseline,3.3
236,claude,first,short,neutral,short,3.2
236,claude,first,long,neutral,verbose,3.7
236,claude,first,normal,positive,positive,3.7
236,claude,first,normal,negative,negative,3.4
236,claude,second,normal,neutral,disfavored,3.0
236,claude,second,short,negative,worst,2.8
236,claude,second,long,positive,best_biased,3.7
237,claude,first,normal,neutral,baseline,3.1
237,claude,first,short,neutral,short,3.4
237,claude,first,long,neutral,verbose,3.5
237,claude,first,normal,positive,positive,3.4
237,claude,first,normal,negative,negative,3.4
237,claude,second,normal,neutral,disfavored,3.9
237,claude,second,short,negative,worst,3.2
237,claude,second,long,positive,best_biased,3.5
238,claude,first,normal,neutral,baseline,3.1
238,claude,first,short,neutral,short,3.5
238,claude,first,long,neutral,verbose,3.9
238,claude,first,normal,positive,positive,3.8
238,claude,first,normal,negative,negative,3.8
238,claude,second,normal,neutral,disfavored,3.5
238,claude,second,short,negative,worst,2.7
238,claude,second,long,positive,best_biased,3.5
239,claude,first,normal,neutral,baseline,3.7
239,claude,first,short,neutral,short,3.6
239,claude,first,long,neutral,verbose,3.4
239,claude,first,normal,positive,positive,3.6
239,claude,first,normal,negative,negative,3.5
239,claude,second,normal,neutral,disfavored,3.8
239,claude,second,short,negative,worst,3.4
239,claude,second,long,positive,best_biased,3.7
240,claude,first,normal,neutral,baseline,3.6
240,claude,first,short,neutral,short,3.1
240,claude,first,long,neutral,verbose,3.3
240,claude,first,normal,positive,positive,3.6
240,claude,first,normal,negative,negative,3.7
240,claude,second,normal,neutral,disfavored,3.5
240,claude,second,short,negative,worst,3.3
240,claude,second,long,positive,best_biased,3.1
241,claude,first,normal,neutral,baseline,3.1
241,claude,first,short,neutral,short,3.7
241,claude,first,long,neutral,verbose,3.6
241,claude,first,normal,positive,positive,3.2
241,claude,first,normal,negative,negative,3.7
241,claude,second,normal,neutral,disfavored,3.5
241,claude,second,short,negative,worst,4.0
241,claude,second,long,positive,best_biased,3.9
242,claude,first,normal,neutral,baseline,3.6
242,claude,first,short,neutral,short,3.3
242,claude,first,long,neutral,verbose,3.7
242,claude,first,normal,positive,positive,3.5
242,claude,first,normal,negative,negative,3.0
242,claude,second,normal,neutral,disfavored,3.7
242,claude,second,short,negative,worst,3.2
242,claude,second,long,positive,best_biased,2.7
243,claude,first,normal,neutral,baseline,3.3
243,claude,first,short,neutral,short,3.1
243,claude,first,long,neutral,verbose,3.9
243,claude,first,normal,positive,positive,3.6
243,claude,first,normal,negative,negative,3.9
243,claude,second,normal,neutral,disfavored,2.9
243,claude,second,short,negative,worst,2.8
243,claude,second,long,positive,best_biased,3.9
244,claude,first,normal,neutral,baseline,3.3
244,claude,first,short,neutral,short,3.1
244,claude,first,long,neutral,verbose,3.4
244,claude,first,normal,positive,positive,3.4
244,claude,first,normal,negative,negative,3.6
244,claude,second,normal,neutral,disfavored,3.7
244,claude,second,short,negative,worst,2.6
244,claude,second,long,positive,best_biased,3.5
245,claude,first,normal,neutral,baseline,3.5
245,claude,first,short,neutral,short,3.4
245,claude,first,long,neutral,verbose,3.8
245,claude,first,normal,positive,positive,3.6
245,claude,first,normal,negative,negative,3.2
245,claude,second,normal,neutral,disfavored,3.0
245,claude,second,short,negative,worst,2.6
245,claude,second,long,positive,best_biased,3.4
246,claude,first,normal,neutral,baseline,3.5
246,claude,first,short,neutral,short,3.6
246,claude,first,long,neutral,verbose,3.5
246,claude,first,normal,positive,positive,4.3
246,claude,first,normal,negative,negative,3.4
246,claude,second,normal,neutral,disfavored,3.2
246,claude,second,short,negative,worst,3.2
246,claude,second,long,positive,best_biased,3.3
247,claude,first,normal,neutral,baseline,3.6
247,claude,first,short,neutral,short,2.7
247,claude,first,long,neutral,verbose,3.8
247,claude,first,normal,positive,positive,3.6
247,claude,first,normal,negative,negative,3.5
247,claude,second,normal,neutral,disfavored,3.4
247,claude,second,short,negative,worst,2.7
247,claude,second,long,positive,best_biased,3.3
248,claude,first,normal,neutral,baseline,4.0
248,claude,first,short,neutral,short,3.5
248,claude,first,long,neutral,verbose,3.4
248,claude,first,normal,positive,positive,3.7
248,claude,first,normal,negative,negative,3.5
248,claude,second,normal,neutral,disfavored,4.0
248,claude,second,short,negative,worst,3.5
248,claude,second,long,positive,best_biased,3.7
249,claude,first,normal,neutral,baseline,3.4
249,claude,first,short,neutral,short,3.9
249,claude,first,long,neutral,verbose,3.6
249,claude,first,normal,positive,positive,3.3
249,claude,first,normal,negative,negative,3.1
249,claude,second,normal,neutral,disfavored,3.1
249,claude,second,short,negative,worst,3.0
249,claude,second,long,positive,best_biased,3.8
250,claude,first,normal,neutral,baseline,3.8
250,claude,first,short,neutral,short,3.7
250,claude,first,long,neutral,verbose,3.6
250,claude,first,normal,positive,positive,3.8
250,claude,first,normal,negative,negative,4.1
250,claude,second,normal,neutral,disfavored,3.7
250,claude,second,short,negative,worst,3.6
250,claude,second,long,positive,best_biased,3.1
251,claude,first,normal,neutral,baseline,3.3
251,claude,first,short,neutral,short,3.1
251,claude,first,long,neutral,verbose,2.8
251,claude,first,normal,positive,positive,3.6
251,claude,first,normal,negative,negative,3.8
251,claude,second,normal,neutral,disfavored,3.2
251,claude,second,short,negative,worst,3.2
251,claude,second,long,positive,best_biased,3.3
252,claude,first,normal,neutral,baseline,3.4
252,claude,first,short,neutral,short,3.5
252,claude,first,long,neutral,verbose,3.2
252,claude,first,normal,positive,positive,3.9
252,claude,first,normal,negative,negative,2.8
252,claude,second,normal,neutral,disfavored,3.5
252,claude,second,short,negative,worst,3.0
252,claude,second,long,positive,best_biased,4.0
253,claude,first,normal,neutral,baseline,3.7
253,claude,first,short,neutral,short,2.7
253,claude,first,long,neutral,verbose,2.9
253,claude,first,normal,positive,positive,3.3
253,claude,first,normal,negative,negative,3.3
253,claude,second,normal,neutral,disfavored,3.3
253,claude,second,short,negative,worst,3.1
253,claude,second,long,positive,best_biased,3.8
254,claude,first,normal,neutral,baseline,3.1
254,claude,first,short,neutral,short,2.8
254,claude,first,long,neutral,verbose,3.7
254,claude,first,normal,positive,positive,3.5
254,claude,first,normal,negative,negative,3.4
254,claude,second,normal,neutral,disfavored,3.2
254,claude,second,short,negative,worst,3.1
254,claude,second,long,positive,best_biased,4.0
255,claude,first,normal,neutral,baseline,3.0
255,claude,first,short,neutral,short,3.0
255,claude,first,long,neutral,verbose,3.8
255,claude,first,normal,positive,positive,4.1
255,claude,first,normal,negative,negative,3.4
255,claude,second,normal,neutral,disfavored,3.0
255,claude,second,short,negative,worst,2.5
255,claude,second,long,positive,best_biased,3.6
256,claude,first,normal,neutral,baseline,3.1
256,claude,first,short,neutral,short,4.0
256,claude,first,long,neutral,verbose,4.3
256,claude,first,normal,positive,positive,3.6
256,claude,first,normal,negative,negative,3.6
256,claude,second,normal,neutral,disfavored,3.3
256,claude,second,short,negative,worst,3.5
256,claude,second,long,positive,best_biased,3.5
257,claude,first,normal,neutral,baseline,3.5
257,claude,first,short,neutral,short,3.8
257,claude,first,long,neutral,verbose,3.8
257,claude,first,normal,positive,positive,4.2
257,claude,first,normal,negative,negative,2.9
257,claude,second,normal,neutral,disfavored,3.2
257,claude,second,short,negative,worst,2.8
257,claude,second,long,positive,best_biased,3.8
258,claude,first,normal,neutral,baseline,3.4
258,claude,first,short,neutral,short,3.5
258,claude,first,long,neutral,verbose,3.2
258,claude,first,normal,positive,positive,3.6
258,claude,first,normal,negative,negative,4.1
258,claude,second,normal,neutral,disfavored,3.9
258,claude,second,short,negative,worst,2.6
258,claude,second,long,positive,best_biased,3.7
259,claude,first,normal,neutral,baseline,3.7
259,claude,first,short,neutral,short,3.2
259,claude,first,long,neutral,verbose,3.3
259,claude,first,normal,positive,positive,3.8
259,claude,first,normal,negative,negative,3.5
259,claude,second,normal,neutral,disfavored,3.5
259,claude,second,short,negative,worst,3.1
259,claude,second,long,positive,best_biased,4.2
260,claude,first,normal,neutral,baseline,3.2
260,claude,first,short,neutral,short,3.2
260,claude,first,long,neutral,verbose,3.7
260,claude,first,normal,positive,positive,3.8
260,claude,first,normal,negative,negative,3.0
260,claude,second,normal,neutral,disfavored,3.8
260,claude,second,short,negative,worst,2.7
260,claude,second,long,positive,best_biased,3.5
261,claude,first,normal,neutral,baseline,3.4
261,claude,first,short,neutral,short,3.2
261,claude,first,long,neutral,verbose,3.9
261,claude,first,normal,positive,positive,2.9
261,claude,first,normal,negative,negative,3.2
261,claude,second,normal,neutral,disfavored,3.1
261,claude,second,short,negative,worst,3.4
261,claude,second,long,positive,best_biased,4.0
262,claude,first,normal,neutral,baseline,3.7
262,claude,first,short,neutral,short,3.8
262,claude,first,long,neutral,verbose,2.9
262,claude,first,normal,positive,positive,3.6
262,claude,first,normal,negative,negative,3.0
262,claude,second,normal,neutral,disfavored,3.3
262,claude,second,short,negative,worst,3.2
262,claude,second,long,positive,best_biased,3.6
263,claude,first,normal,neutral,baseline,3.9
263,claude,first,short,neutral,short,2.8
263,claude,first,long,neutral,verbose,3.3
263,claude,first,normal,positive,positive,3.1
263,claude,first,normal,negative,negative,2.9
263,claude,second,normal,neutral,disfavored,3.7
263,claude,second,short,negative,worst,3.2
263,claude,second,long,positive,best_biased,4.0
264,claude,first,normal,neutral,baseline,3.9
264,claude,first,short,neutral,short,3.4
264,claude,first,long,neutral,verbose,3.3
264,claude,first,normal,positive,positive,3.9
264,claude,first,normal,negative,negative,3.2
264,claude,second,normal,neutral,disfavored,3.0
264,claude,second,short,negative,worst,2.8
264,claude,second,long,positive,best_biased,3.6
265,claude,first,normal,neutral,baseline,3.9
265,claude,first,short,neutral,short,3.4
265,claude,first,long,neutral,verbose,4.0
265,claude,first,normal,positive,positive,3.6
265,claude,first,normal,negative,negative,3.3
