judge,item_id,condition,position,length,sentiment,score,repeat_num,raw_score,item_quality
claude,252,worst_case,second,short,negative,4,0,3.6451,0.3183
claude,252,worst_case,second,short,negative,4,1,3.7166,0.3183
claude,252,worst_case,second,short,negative,4,2,3.9143,0.3183
claude,252,best_case_biased,second,long,positive,4,0,3.5115,0.3183
claude,252,best_case_biased,second,long,positive,4,1,3.6482,0.3183
claude,252,best_case_biased,second,long,positive,4,2,3.5795,0.3183
claude,253,baseline,first,normal,neutral,4,0,3.6743,0.1549
claude,253,baseline,first,normal,neutral,4,1,3.2978,0.1549
claude,253,baseline,first,normal,neutral,4,2,3.3804,0.1549
claude,253,short_response,first,short,neutral,4,0,3.7365,0.1549
claude,253,short_response,first,short,neutral,4,1,3.806,0.1549
claude,253,short_response,first,short,neutral,4,2,3.4846,0.1549
claude,253,verbose_response,first,long,neutral,4,0,3.5346,0.1549
claude,253,verbose_response,first,long,neutral,4,1,3.6235,0.1549
claude,253,verbose_response,first,long,neutral,4,2,3.6893,0.1549
claude,253,positive_tone,first,normal,positive,4,0,3.3703,0.1549
claude,253,positive_tone,first,normal,positive,4,1,3.5587,0.1549
claude,253,positive_tone,first,normal,positive,4,2,3.65,0.1549
claude,253,negative_tone,first,normal,negative,4,0,3.8709,0.1549
claude,253,negative_tone,first,normal,negative,4,1,4.1671,0.1549
claude,253,negative_tone,first,normal,negative,4,2,3.7172,0.1549
claude,253,disfavored_pos,second,normal,neutral,4,0,3.3027,0.1549
claude,253,disfavored_pos,second,normal,neutral,4,1,3.6012,0.1549
claude,253,disfavored_pos,second,normal,neutral,4,2,3.7528,0.1549
claude,253,worst_case,second,short,negative,4,0,3.6684,0.1549
claude,253,worst_case,second,short,negative,4,1,3.4706,0.1549
claude,253,worst_case,second,short,negative,4,2,3.8342,0.1549
claude,253,best_case_biased,second,long,positive,4,0,3.6068,0.1549
claude,253,best_case_biased,second,long,positive,4,1,3.2773,0.1549
claude,253,best_case_biased,second,long,positive,4,2,3.5517,0.1549
claude,254,baseline,first,normal,neutral,4,0,3.4217,-0.2279
claude,254,baseline,first,normal,neutral,4,1,3.4494,-0.2279
claude,254,baseline,first,normal,neutral,4,2,3.2621,-0.2279
claude,254,short_response,first,short,neutral,3,0,3.193,-0.2279
claude,254,short_response,first,short,neutral,4,1,3.4546,-0.2279
claude,254,short_response,first,short,neutral,3,2,3.0524,-0.2279
claude,254,verbose_response,first,long,neutral,4,0,3.2645,-0.2279
claude,254,verbose_response,first,long,neutral,3,1,2.966,-0.2279
claude,254,verbose_response,first,long,neutral,4,2,3.3679,-0.2279
claude,254,positive_tone,first,normal,positive,4,0,3.2795,-0.2279
claude,254,positive_tone,first,normal,positive,4,1,3.5314,-0.2279
claude,254,positive_tone,first,normal,positive,4,2,3.4032,-0.2279
claude,254,negative_tone,first,normal,negative,3,0,3.1703,-0.2279
claude,254,negative_tone,first,normal,negative,4,1,3.6072,-0.2279
claude,254,negative_tone,first,normal,negative,4,2,3.628,-0.2279
claude,254,disfavored_pos,second,normal,neutral,4,0,3.2977,-0.2279
claude,254,disfavored_pos,second,normal,neutral,3,1,3.0264,-0.2279
claude,254,disfavored_pos,second,normal,neutral,3,2,3.1016,-0.2279
claude,254,worst_case,second,short,negative,4,0,3.293,-0.2279
claude,254,worst_case,second,short,negative,3,1,3.1274,-0.2279
claude,254,worst_case,second,short,negative,4,2,3.5946,-0.2279
claude,254,best_case_biased,second,long,positive,3,0,3.1227,-0.2279
claude,254,best_case_biased,second,long,positive,2,1,2.5674,-0.2279
claude,254,best_case_biased,second,long,positive,3,2,3.1608,-0.2279
claude,255,baseline,first,normal,neutral,4,0,3.3751,-0.0726
claude,255,baseline,first,normal,neutral,4,1,3.4161,-0.0726
claude,255,baseline,first,normal,neutral,4,2,3.3721,-0.0726
claude,255,short_response,first,short,neutral,4,0,3.5405,-0.0726
claude,255,short_response,first,short,neutral,4,1,3.5921,-0.0726
claude,255,short_response,first,short,neutral,4,2,3.4541,-0.0726
claude,255,verbose_response,first,long,neutral,4,0,3.2914,-0.0726
claude,255,verbose_response,first,long,neutral,4,1,3.3405,-0.0726
claude,255,verbose_response,first,long,neutral,4,2,3.3506,-0.0726
claude,255,positive_tone,first,normal,positive,4,0,3.345,-0.0726
claude,255,positive_tone,first,normal,positive,4,1,3.5729,-0.0726
claude,255,positive_tone,first,normal,positive,4,2,3.5533,-0.0726
claude,255,negative_tone,first,normal,negative,4,0,3.7815,-0.0726
claude,255,negative_tone,first,normal,negative,4,1,3.7345,-0.0726
claude,255,negative_tone,first,normal,negative,4,2,3.4142,-0.0726
claude,255,disfavored_pos,second,normal,neutral,4,0,3.4427,-0.0726
claude,255,disfavored_pos,second,normal,neutral,3,1,3.1505,-0.0726
claude,255,disfavored_pos,second,normal,neutral,4,2,3.4222,-0.0726
claude,255,worst_case,second,short,negative,4,0,3.3191,-0.0726
claude,255,worst_case,second,short,negative,3,1,3.2203,-0.0726
claude,255,worst_case,second,short,negative,4,2,3.4745,-0.0726
claude,255,best_case_biased,second,long,positive,2,0,2.7283,-0.0726
claude,255,best_case_biased,second,long,positive,3,1,2.9084,-0.0726
claude,255,best_case_biased,second,long,positive,3,2,3.2153,-0.0726
claude,256,baseline,first,normal,neutral,4,0,3.7024,0.19
claude,256,baseline,first,normal,neutral,4,1,3.6346,0.19
claude,256,baseline,first,normal,neutral,4,2,3.4531,0.19
claude,256,short_response,first,short,neutral,4,0,3.5351,0.19
claude,256,short_response,first,short,neutral,4,1,3.7346,0.19
claude,256,short_response,first,short,neutral,4,2,3.766,0.19
claude,256,verbose_response,first,long,neutral,4,0,3.6074,0.19
claude,256,verbose_response,first,long,neutral,4,1,3.8009,0.19
claude,256,verbose_response,first,long,neutral,4,2,3.6756,0.19
claude,256,positive_tone,first,normal,positive,4,0,3.6167,0.19
claude,256,positive_tone,first,normal,positive,4,1,3.6938,0.19
claude,256,positive_tone,first,normal,positive,4,2,3.5086,0.19
claude,256,negative_tone,first,normal,negative,4,0,3.7722,0.19
claude,256,negative_tone,first,normal,negative,4,1,3.9735,0.19
claude,256,negative_tone,first,normal,negative,4,2,3.9031,0.19
claude,256,disfavored_pos,second,normal,neutral,4,0,3.8014,0.19
claude,256,disfavored_pos,second,normal,neutral,4,1,3.5201,0.19
claude,256,disfavored_pos,second,normal,neutral,4,2,3.7921,0.19
claude,256,worst_case,second,short,negative,4,0,3.6448,0.19
claude,256,worst_case,second,short,negative,4,1,3.9695,0.19
claude,256,worst_case,second,short,negative,4,2,3.6783,0.19
claude,256,best_case_biased,second,long,positive,4,0,3.6504,0.19
claude,256,best_case_biased,second,long,positive,4,1,3.8002,0.19
claude,256,best_case_biased,second,long,positive,4,2,3.4748,0.19
claude,257,baseline,first,normal,neutral,4,0,3.4266,-0.1062
claude,257,baseline,first,normal,neutral,4,1,3.5872,-0.1062
claude,257,baseline,first,normal,neutral,4,2,3.3739,-0.1062
claude,257,short_response,first,short,neutral,3,0,3.1559,-0.1062
claude,257,short_response,first,short,neutral,4,1,3.7274,-0.1062
claude,257,short_response,first,short,neutral,4,2,3.2963,-0.1062
claude,257,verbose_response,first,long,neutral,4,0,3.34,-0.1062
claude,257,verbose_response,first,long,neutral,4,1,3.5046,-0.1062
claude,257,verbose_response,first,long,neutral,3,2,3.2134,-0.1062
claude,257,positive_tone,first,normal,positive,4,0,3.2776,-0.1062
claude,257,positive_tone,first,normal,positive,4,1,3.4857,-0.1062
claude,257,positive_tone,first,normal,positive,3,2,3.148,-0.1062
claude,257,negative_tone,first,normal,negative,4,0,3.4463,-0.1062
claude,257,negative_tone,first,normal,negative,4,1,3.5343,-0.1062
claude,257,negative_tone,first,normal,negative,4,2,3.4493,-0.1062
claude,257,disfavored_pos,second,normal,neutral,3,0,3.0192,-0.1062
claude,257,disfavored_pos,second,normal,neutral,4,1,3.5369,-0.1062
claude,257,disfavored_pos,second,normal,neutral,4,2,3.2909,-0.1062
claude,257,worst_case,second,short,negative,4,0,3.6654,-0.1062
claude,257,worst_case,second,short,negative,4,1,3.3356,-0.1062
claude,257,worst_case,second,short,negative,3,2,3.2147,-0.1062
claude,257,best_case_biased,second,long,positive,4,0,3.2688,-0.1062
claude,257,best_case_biased,second,long,positive,3,1,3.1743,-0.1062
claude,257,best_case_biased,second,long,positive,3,2,2.9867,-0.1062
claude,258,baseline,first,normal,neutral,4,0,3.787,0.0666
claude,258,baseline,first,normal,neutral,4,1,3.4732,0.0666
claude,258,baseline,first,normal,neutral,4,2,3.2905,0.0666
claude,258,short_response,first,short,neutral,4,0,3.7657,0.0666
claude,258,short_response,first,short,neutral,4,1,3.4634,0.0666
claude,258,short_response,first,short,neutral,4,2,3.4463,0.0666
claude,258,verbose_response,first,long,neutral,3,0,3.1953,0.0666
claude,258,verbose_response,first,long,neutral,4,1,3.7738,0.0666
claude,258,verbose_response,first,long,neutral,4,2,3.2738,0.0666
claude,258,positive_tone,first,normal,positive,4,0,3.6262,0.0666
claude,258,positive_tone,first,normal,positive,4,1,3.7672,0.0666
claude,258,positive_tone,first,normal,positive,4,2,3.6862,0.0666
claude,258,negative_tone,first,normal,negative,4,0,3.6567,0.0666
claude,258,negative_tone,first,normal,negative,4,1,3.3858,0.0666
claude,258,negative_tone,first,normal,negative,4,2,3.533,0.0666
claude,258,disfavored_pos,second,normal,neutral,4,0,3.4776,0.0666
claude,258,disfavored_pos,second,normal,neutral,4,1,3.3167,0.0666
claude,258,disfavored_pos,second,normal,neutral,4,2,3.4801,0.0666
claude,258,worst_case,second,short,negative,4,0,3.692,0.0666
claude,258,worst_case,second,short,negative,4,1,3.7468,0.0666
claude,258,worst_case,second,short,negative,4,2,3.32,0.0666
claude,258,best_case_biased,second,long,positive,4,0,3.8174,0.0666
claude,258,best_case_biased,second,long,positive,4,1,3.5387,0.0666
claude,258,best_case_biased,second,long,positive,4,2,3.3887,0.0666
claude,259,baseline,first,normal,neutral,4,0,3.7796,0.1162
claude,259,baseline,first,normal,neutral,4,1,3.971,0.1162
claude,259,baseline,first,normal,neutral,4,2,3.4004,0.1162
claude,259,short_response,first,short,neutral,4,0,3.559,0.1162
claude,259,short_response,first,short,neutral,3,1,3.2038,0.1162
claude,259,short_response,first,short,neutral,4,2,3.628,0.1162
claude,259,verbose_response,first,long,neutral,4,0,3.5965,0.1162
claude,259,verbose_response,first,long,neutral,4,1,3.5297,0.1162
claude,259,verbose_response,first,long,neutral,4,2,3.4282,0.1162
claude,259,positive_tone,first,normal,positive,4,0,3.328,0.1162
claude,259,positive_tone,first,normal,positive,4,1,3.7278,0.1162
claude,259,positive_tone,first,normal,positive,4,2,3.9063,0.1162
claude,259,negative_tone,first,normal,negative,4,0,3.6187,0.1162
claude,259,negative_tone,first,normal,negative,4,1,3.7888,0.1162
claude,259,negative_tone,first,normal,negative,4,2,3.4575,0.1162
claude,259,disfavored_pos,second,normal,neutral,4,0,3.5716,0.1162
claude,259,disfavored_pos,second,normal,neutral,4,1,3.4313,0.1162
claude,259,disfavored_pos,second,normal,neutral,4,2,3.3704,0.1162
claude,259,worst_case,second,short,negative,4,0,3.4604,0.1162
claude,259,worst_case,second,short,negative,4,1,3.5319,0.1162
claude,259,worst_case,second,short,negative,4,2,3.6833,0.1162
claude,259,best_case_biased,second,long,positive,3,0,3.1828,0.1162
claude,259,best_case_biased,second,long,positive,4,1,3.3613,0.1162
claude,259,best_case_biased,second,long,positive,4,2,3.4306,0.1162
claude,260,baseline,first,normal,neutral,3,0,3.1961,-0.139
claude,260,baseline,first,normal,neutral,4,1,3.6305,-0.139
claude,260,baseline,first,normal,neutral,3,2,3.2329,-0.139
claude,260,short_response,first,short,neutral,3,0,3.2305,-0.139
claude,260,short_response,first,short,neutral,3,1,3.1795,-0.139
claude,260,short_response,first,short,neutral,4,2,3.6377,-0.139
claude,260,verbose_response,first,long,neutral,4,0,3.3722,-0.139
claude,260,verbose_response,first,long,neutral,3,1,3.1264,-0.139
claude,260,verbose_response,first,long,neutral,4,2,3.4635,-0.139
claude,260,positive_tone,first,normal,positive,4,0,3.4441,-0.139
claude,260,positive_tone,first,normal,positive,4,1,3.4534,-0.139
claude,260,positive_tone,first,normal,positive,4,2,3.3541,-0.139
claude,260,negative_tone,first,normal,negative,4,0,3.3373,-0.139
claude,260,negative_tone,first,normal,negative,4,1,3.5167,-0.139
claude,260,negative_tone,first,normal,negative,4,2,3.371,-0.139
claude,260,disfavored_pos,second,normal,neutral,4,0,3.5407,-0.139
claude,260,disfavored_pos,second,normal,neutral,3,1,3.0315,-0.139
claude,260,disfavored_pos,second,normal,neutral,4,2,3.4944,-0.139
claude,260,worst_case,second,short,negative,4,0,3.3318,-0.139
claude,260,worst_case,second,short,negative,4,1,3.4118,-0.139
claude,260,worst_case,second,short,negative,4,2,3.5159,-0.139
claude,260,best_case_biased,second,long,positive,3,0,3.0606,-0.139
claude,260,best_case_biased,second,long,positive,4,1,3.352,-0.139
claude,260,best_case_biased,second,long,positive,2,2,2.6555,-0.139
claude,261,baseline,first,normal,neutral,4,0,3.3831,-0.0089
claude,261,baseline,first,normal,neutral,4,1,3.3525,-0.0089
claude,261,baseline,first,normal,neutral,4,2,3.303,-0.0089
claude,261,short_response,first,short,neutral,4,0,3.4356,-0.0089
claude,261,short_response,first,short,neutral,4,1,3.5347,-0.0089
claude,261,short_response,first,short,neutral,4,2,3.587,-0.0089
claude,261,verbose_response,first,long,neutral,4,0,3.4508,-0.0089
claude,261,verbose_response,first,long,neutral,4,1,3.3012,-0.0089
claude,261,verbose_response,first,long,neutral,4,2,3.472,-0.0089
claude,261,positive_tone,first,normal,positive,4,0,3.5616,-0.0089
claude,261,positive_tone,first,normal,positive,4,1,3.6955,-0.0089
claude,261,positive_tone,first,normal,positive,4,2,3.6693,-0.0089
claude,261,negative_tone,first,normal,negative,4,0,3.5961,-0.0089
claude,261,negative_tone,first,normal,negative,4,1,3.443,-0.0089
claude,261,negative_tone,first,normal,negative,4,2,3.4833,-0.0089
claude,261,disfavored_pos,second,normal,neutral,4,0,3.2804,-0.0089
claude,261,disfavored_pos,second,normal,neutral,4,1,3.3191,-0.0089
claude,261,disfavored_pos,second,normal,neutral,4,2,3.4153,-0.0089
claude,261,worst_case,second,short,negative,4,0,3.623,-0.0089
claude,261,worst_case,second,short,negative,4,1,3.4736,-0.0089
claude,261,worst_case,second,short,negative,4,2,3.4867,-0.0089
claude,261,best_case_biased,second,long,positive,4,0,3.3415,-0.0089
claude,261,best_case_biased,second,long,positive,3,1,3.213,-0.0089
claude,261,best_case_biased,second,long,positive,3,2,3.1331,-0.0089
claude,262,baseline,first,normal,neutral,3,0,2.7505,-0.4862
claude,262,baseline,first,normal,neutral,3,1,2.9095,-0.4862
claude,262,baseline,first,normal,neutral,3,2,3.0848,-0.4862
claude,262,short_response,first,short,neutral,3,0,2.8778,-0.4862
claude,262,short_response,first,short,neutral,3,1,2.9546,-0.4862
claude,262,short_response,first,short,neutral,3,2,3.0708,-0.4862
claude,262,verbose_response,first,long,neutral,3,0,3.0197,-0.4862
claude,262,verbose_response,first,long,neutral,3,1,2.7557,-0.4862
claude,262,verbose_response,first,long,neutral,3,2,3.0983,-0.4862
claude,262,positive_tone,first,normal,positive,3,0,3.2498,-0.4862
claude,262,positive_tone,first,normal,positive,3,1,2.8774,-0.4862
claude,262,positive_tone,first,normal,positive,3,2,2.9279,-0.4862
claude,262,negative_tone,first,normal,negative,4,0,3.3103,-0.4862
claude,262,negative_tone,first,normal,negative,3,1,3.0896,-0.4862
claude,262,negative_tone,first,normal,negative,2,2,2.7475,-0.4862
claude,262,disfavored_pos,second,normal,neutral,2,0,2.6629,-0.4862
claude,262,disfavored_pos,second,normal,neutral,3,1,2.8527,-0.4862
claude,262,disfavored_pos,second,normal,neutral,2,2,2.7019,-0.4862
claude,262,worst_case,second,short,negative,3,0,2.9257,-0.4862
claude,262,worst_case,second,short,negative,3,1,3.0126,-0.4862
claude,262,worst_case,second,short,negative,4,2,3.2914,-0.4862
claude,262,best_case_biased,second,long,positive,3,0,2.7797,-0.4862
claude,262,best_case_biased,second,long,positive,3,1,3.0455,-0.4862
claude,262,best_case_biased,second,long,positive,3,2,3.1149,-0.4862
claude,263,baseline,first,normal,neutral,4,0,3.5615,-0.1537
claude,263,baseline,first,normal,neutral,4,1,3.3891,-0.1537
claude,263,baseline,first,normal,neutral,3,2,3.0518,-0.1537
claude,263,short_response,first,short,neutral,4,0,3.4024,-0.1537
claude,263,short_response,first,short,neutral,4,1,3.4993,-0.1537
claude,263,short_response,first,short,neutral,4,2,3.313,-0.1537
claude,263,verbose_response,first,long,neutral,4,0,3.5542,-0.1537
claude,263,verbose_response,first,long,neutral,4,1,3.4082,-0.1537
claude,263,verbose_response,first,long,neutral,4,2,3.3601,-0.1537
claude,263,positive_tone,first,normal,positive,4,0,3.5756,-0.1537
claude,263,positive_tone,first,normal,positive,4,1,3.4513,-0.1537
claude,263,positive_tone,first,normal,positive,3,2,2.985,-0.1537
claude,263,negative_tone,first,normal,negative,4,0,3.364,-0.1537
claude,263,negative_tone,first,normal,negative,4,1,3.6439,-0.1537
claude,263,negative_tone,first,normal,negative,4,2,3.3131,-0.1537
claude,263,disfavored_pos,second,normal,neutral,3,0,3.1895,-0.1537
claude,263,disfavored_pos,second,normal,neutral,3,1,3.0539,-0.1537
claude,263,disfavored_pos,second,normal,neutral,4,2,3.5207,-0.1537
claude,263,worst_case,second,short,negative,4,0,3.6667,-0.1537
claude,263,worst_case,second,short,negative,3,1,3.1665,-0.1537
claude,263,worst_case,second,short,negative,4,2,3.3676,-0.1537
claude,263,best_case_biased,second,long,positive,3,0,3.0361,-0.1537
claude,263,best_case_biased,second,long,positive,4,1,3.2888,-0.1537
claude,263,best_case_biased,second,long,positive,4,2,3.2682,-0.1537
claude,264,baseline,first,normal,neutral,4,0,3.5839,-0.0379
claude,264,baseline,first,normal,neutral,4,1,3.5119,-0.0379
claude,264,baseline,first,normal,neutral,4,2,3.9024,-0.0379
claude,264,short_response,first,short,neutral,4,0,3.2725,-0.0379
claude,264,short_response,first,short,neutral,3,1,3.1599,-0.0379
claude,264,short_response,first,short,neutral,4,2,3.3773,-0.0379
claude,264,verbose_response,first,long,neutral,3,0,3.1234,-0.0379
claude,264,verbose_response,first,long,neutral,3,1,3.1359,-0.0379
